P 
8 
4 
0.05 
-5.198277168137788E-01   1.304735502111122E-01   -3.680283927881785E-02   2.861280529241952E-01    
2.691705942459053E-01   -8.547714878654118E-01   -4.333497762599859E-03   -7.099813982083850E-02    
2.841643634467108E-01   2.393734333871121E-01   -6.108501002811921E-01   -7.576361849499838E-02    
-2.851236579689374E-02   1.098174206539973E-01   6.352102603966853E-01   2.435781078872846E-01    
5.253847281115797E-02   6.031234021631431E-02   -3.260980135391338E-01   5.481166383121516E-01    
5.591570557111961E-01   4.068020723530767E-01   2.878758621519067E-01   -2.930053589766426E-01    
-1.210038495286690E-01   -1.153746634368677E-01   1.525431911808584E-01   4.026178097756833E-02    
-4.956865540756281E-01   2.336733448066099E-02   -9.754486286770531E-02   -6.783174628087154E-01    
